p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
0	1.80938992597769	0.998	0.342	0	0	C1qa
0	1.80596932489554	0.999	0.368	0	0	C1qb
0	1.76945057626486	0.999	0.346	0	0	C1qc
0	1.63408948447391	0.998	0.309	0	0	Fcer1g
0	1.63257553499015	1	0.332	0	0	Tyrobp
0	1.60552901441105	0.944	0.207	0	0	Ms4a7
0	1.33331690579831	0.913	0.261	0	0	Wfdc17
0	1.31144017942861	0.904	0.173	0	0	Cd52
0	1.30992527884404	0.945	0.345	0	0	Cxcl16
0	1.29754343445554	0.942	0.187	0	0	Ucp2
0	1.27509335592008	0.906	0.257	0	0	Lsp1
0	1.25758913897569	0.895	0.211	0	0	Trem2
0	1.24126563653522	0.998	0.833	0	0	Lgals3
0	1.23796087462081	0.985	0.317	0	0	Ctss
0	1.23244748929553	1	0.998	0	0	Ftl1
0	1.22007883504703	0.889	0.183	0	0	Cd68
0	1.21612224937948	0.912	0.187	0	0	Cotl1
0	1.21135395649711	0.882	0.227	0	0	Igf1
0	1.18575141500362	0.898	0.15	0	0	Lcp1
0	1.17037987817333	0.935	0.156	0	0	Laptm5
0	1.15926741769703	0.928	0.229	0	0	Rgs10
0	1.15595360827439	0.998	0.968	0	0	Ctsb
0	1.15106023339448	0.85	0.136	0	0	Cd14
0	1.14973243013282	0.875	0.135	0	0	Alox5ap
0	1.14235963761547	0.873	0.17	0	0	Basp1
0	1.12190395950061	0.746	0.096	0	0	Gatm
0	1.11325829907786	0.886	0.144	0	0	Fcgr3
0	1.06727251128525	0.821	0.129	0	0	Coro1a
0	1.06041210668048	0.994	0.782	0	0	Cyba
0	1.05540560494221	0.868	0.136	0	0	Spi1
0	1.04001812440206	0.99	0.745	0	0	Sh3bgrl3
0	0.982009226028794	0.787	0.108	0	0	Lilr4b
0	0.981296189602057	0.794	0.128	0	0	Mpeg1
0	0.96583819603914	0.986	0.738	0	0	Ctsz
0	0.964151813369549	0.801	0.118	0	0	Bcl2a1b
0	0.934519492399825	0.753	0.102	0	0	C5ar1
0	0.923799167255334	0.992	0.733	0	0	Fxyd5
0	0.922072714108527	0.843	0.148	0	0	Ptpn18
0	0.916885598647995	0.998	0.918	0	0	Atox1
0	0.872134885567686	0.783	0.134	0	0	Csf1r
0	0.844641523244197	0.75	0.091	0	0	Adgre1
0	0.830678693354106	0.636	0.061	0	0	Cd72
4.48579590970001e-317	0.768646128698583	0.72	0.114	7.66218799335859e-313	0	Arrb2
3.00860008660786e-313	0.805358430632111	0.769	0.136	5.13898980793488e-309	0	Gngt2
5.13035320858668e-306	0.775385647834379	0.71	0.119	8.7631563155869e-302	0	Arl4c
4.2465400169484e-305	1.12015477656325	0.8	0.297	7.25351500294957e-301	0	Hexb
7.57336897286102e-300	0.739928113860587	0.7	0.108	1.29360715425439e-295	0	Lmo2
1.93386473571921e-299	0.756845477750272	0.699	0.105	3.30323435508199e-295	0	Rac2
7.12480367164844e-299	0.853878699821854	0.837	0.272	1.21698771515427e-294	0	Efhd2
7.54671406464086e-297	0.727181458048471	0.999	0.956	1.28905422938131e-292	0	Cfl1
7.32924610024831e-293	0.787959874607952	0.706	0.112	1.25190852638341e-288	0	Ly86
3.92416522386106e-292	1.14363252983336	0.612	0.074	6.70286661887707e-288	0	Fcrls
7.61014793531455e-291	0.917142298808681	0.842	0.341	1.29988936883108e-286	0	Metrnl
1.08380677571862e-285	0.742291487296419	0.997	0.912	1.85125035360497e-281	0	Atp6v0c
5.02904138976316e-284	0.833735883888217	0.675	0.106	8.59010559785446e-280	0	Slamf9
5.19002364870875e-284	0.740924250751129	0.669	0.103	8.86507939435942e-280	0	Gpsm3
4.71777441965373e-283	0.809653709341989	0.804	0.247	8.05843048621054e-279	0	Tpd52
3.85806995342206e-282	0.693417726646933	0.994	0.922	6.58996928744021e-278	0	Arpc2
8.68465208338333e-278	0.73766668031376	0.733	0.138	1.48342542236271e-273	0	Cd53
1.77944992909259e-272	1.16627692537485	0.949	0.452	3.03947842388305e-268	0	Lyz2
2.25740858981279e-272	0.721396506199538	0.65	0.097	3.85587961225922e-268	0	Fyb
3.37118483326894e-266	0.815327040069177	0.738	0.155	5.75832081370668e-262	0	Srgn
2.28168222676123e-263	0.647325646536897	0.656	0.104	3.89734141153085e-259	0	Cyth4
4.59683847471739e-263	0.902715859265699	1	0.986	7.85185979866478e-259	0	Tmsb4x
2.57784573916476e-260	0.978767662424084	0.832	0.332	4.40321830706733e-256	0	Abcg1
1.65051861237049e-259	0.709266233191808	1	0.991	2.81925084179004e-255	0	Pfn1
8.50806848599892e-256	0.817893040889985	0.905	0.482	1.45326317809348e-251	0	Ftl1-ps1
3.36126263705903e-254	0.831213332142698	0.929	0.631	5.74137271036053e-250	0	Grn
1.13405569323078e-253	0.78215583066544	0.721	0.164	1.9370805296075e-249	0	Gpr137b
1.35501980759975e-250	1.15217059335949	0.581	0.075	2.31450933336114e-246	0	Ccl4
1.66289319776403e-248	0.68095578114748	0.647	0.111	2.84038787110074e-244	0	Aif1
1.50700953428545e-246	0.64918784699624	0.653	0.114	2.57412298551298e-242	0	Cd300c2
3.89114352938978e-243	0.816633928158278	0.613	0.095	6.64646226255069e-239	0	Cd83
2.56040755972487e-238	0.96527546481246	0.535	0.063	4.37343215276606e-234	0	Ccl3
1.3978796644094e-237	0.693312734199284	0.645	0.115	2.38771825477769e-233	0	C3ar1
1.5324311422818e-237	0.699920531655979	0.693	0.154	2.61754563413155e-233	0	Sirpa
2.99750422192087e-234	0.569458680732204	1	0.992	5.12003696146304e-230	0	Fau
1.57500632605833e-231	0.740744011528158	0.79	0.361	2.69026830554024e-227	0	Gusb
2.07963782639925e-225	0.660278278169689	0.663	0.14	3.55222937127256e-221	0	Csf2ra
1.83808955301524e-222	0.62811885677126	0.909	0.683	3.13964076550533e-218	0	Cdc42
5.37073493281964e-219	0.598384749718837	0.707	0.17	9.17375233874922e-215	0	Unc93b1
1.07047517033195e-217	0.673297222376699	0.743	0.242	1.82847863844401e-213	0	Abhd12
1.30620176505503e-217	0.554398260254318	0.492	0.055	2.23112323489049e-213	0	Itgax
4.11940610665064e-216	0.571240506651903	0.528	0.076	7.03635757076996e-212	0	Syngr1
4.55294319559349e-216	0.59519781286504	0.568	0.09	7.77688227239324e-212	0	Plek
1.03990071776018e-214	0.612058512760395	0.556	0.085	1.77625441600616e-210	0	Irf8
1.80618800132172e-214	0.577864053995789	0.562	0.088	3.08514972505763e-210	0	Selplg
9.51392115968486e-213	0.79714491390701	0.865	0.569	1.62507287328577e-208	0	Capg
4.72540631662931e-211	0.524446281317313	0.545	0.082	8.07146652943452e-207	0	Itgb2
6.63296972133079e-210	0.56765848922632	0.546	0.083	1.13297755810051e-205	0	Slc15a3
2.10177350129573e-209	0.72865432222039	0.852	0.536	3.59003931756324e-205	0	Ctsa
3.74470994953244e-209	0.698534791052643	0.786	0.335	6.39633906479635e-205	0	Arhgdib
7.50154679703083e-209	0.686912733672963	0.497	0.063	1.28133920840084e-204	0	Rgs1
5.2461129832473e-208	0.505586188738841	0.518	0.071	8.96088558668472e-204	0	Tnfaip8l2
1.58133541305955e-206	0.568409196832487	0.596	0.111	2.70107901904702e-202	0	Evi2a
3.50467604835884e-206	0.558687727110937	0.542	0.083	5.98633715820173e-202	0	Cd84
3.22361338448257e-203	0.837820837473167	0.42	0.043	5.50625402203468e-199	0	Zmynd15
3.49752545505271e-203	0.676445315256087	0.994	0.828	5.97412322977554e-199	0	H2-D1
7.02740060239488e-203	0.570037476433893	0.523	0.077	1.20035029689507e-198	0	Ptpn6
8.34735171831211e-203	0.577905467007763	0.567	0.098	1.42581114700489e-198	0	Cybb
1.4580847398259e-199	0.535474841291253	0.508	0.072	2.49055454409662e-195	0	Cd37
2.61453182444692e-199	0.602319179580993	0.538	0.086	4.46588180933779e-195	0	Ms4a6d
